timestamp,asset_id,lat,lon,outage_prob,damage_index,crew_eta_min,criticality,customer_impact
2025-09-06T07:01:42+00:00,Substation_C,48.626193520519216,22.30004595894408,32.508821664274,34.187109405118875,49.72975268081412,60,10173
2025-09-06T07:01:47+00:00,Substation_C,48.61760463011811,22.305116962659355,39.967512660674615,40.38286747552526,45.05320792252552,60,14096
2025-09-06T07:01:52+00:00,Substation_C,48.616472581995964,22.299910670902086,22.69520725362085,24.95307016120539,47.91677840590607,60,7182
2025-09-06T07:01:57+00:00,Substation_C,48.61594164458528,22.30458270977491,24.31586673955168,24.50972828434087,52.579259774490666,60,7366
2025-09-06T07:01:07+00:00,Substation_D,47.85232620501358,35.13605654409959,26.343664091082765,31.932801459185242,50.225928460553035,80,16561
2025-09-06T07:01:12+00:00,Substation_D,47.85467302856336,35.138379703353934,27.307717218195048,24.26165148181866,47.03143689335133,80,13584
2025-09-06T07:01:17+00:00,Substation_D,47.849928087135815,35.14291159356066,31.15283958617691,29.195079851632133,45.15289722363116,80,17616
2025-09-06T07:01:22+00:00,Substation_D,47.8489720549914,35.13841509530884,29.561522577859055,28.565427067455538,49.262915925269816,80,17192
2025-09-06T07:01:27+00:00,Substation_D,47.85082344304047,35.13769288658524,28.55853462302601,27.43715390828621,44.623191828426506,80,17393
2025-09-06T07:01:32+00:00,Substation_D,47.8511222851519,35.13729534852713,26.689941851086914,29.00573328662879,51.99503193110035,80,16606
2025-09-06T07:01:37+00:00,Substation_D,47.85357540987383,35.139588960205856,34.43213181599008,35.89422694344937,48.47527989313071,80,20335
2025-09-06T07:01:42+00:00,Substation_D,47.8545561551939,35.14243637370057,35.81078252575026,34.70999782453024,42.13703151847647,80,23357
2025-09-06T07:01:47+00:00,Substation_D,47.8482636101548,35.140788622982676,40.09216044774498,41.89174429408164,44.26266783094045,80,23712
2025-09-06T07:01:52+00:00,Substation_D,47.852634759729405,35.14105810977254,24.2634562959677,26.306952698380773,47.17700301328417,80,13662
2025-09-06T07:01:57+00:00,Substation_D,47.854865554673104,35.13963413728853,27.073533097144683,23.029112256684243,52.43583774483887,80,18704
2025-09-06T07:01:07+00:00,Substation_E,46.966669691184286,31.99487550181578,28.351552624372367,29.476416009045337,50.230772434350826,70,10456
2025-09-06T07:01:12+00:00,Substation_E,46.971985919502245,31.99443708239781,30.500108739423283,28.37707137953507,46.698142757721136,70,11602
2025-09-06T07:01:17+00:00,Substation_E,46.9704722201529,31.992047790123987,30.146093809407596,34.209044067678825,45.58926976163417,70,13376
2025-09-06T07:01:22+00:00,Substation_E,46.96583406931173,31.994572250651146,28.83761433897018,29.27414473408054,49.46820743658218,70,12388
2025-09-06T07:01:27+00:00,Substation_E,46.97211657517061,31.994222273941446,34.17346082065721,36.739162072383,48.41938440135107,70,13421
2025-09-06T07:01:32+00:00,Substation_E,46.96976523106427,31.987274121271867,40.08625405033,42.14773423378851,43.73699039521816,70,14175
2025-09-06T07:01:37+00:00,Substation_E,46.970575138913894,31.99266535576733,42.44075906268584,43.62951457188234,48.03930782427216,70,16690
2025-09-06T07:01:42+00:00,Substation_E,46.96935486045399,31.988478776263864,26.730369880866967,27.84305181495648,51.89758814374986,70,10138
2025-09-06T07:01:47+00:00,Substation_E,46.96571039903541,31.989474515134305,26.52608487391434,27.115248180252127,48.96838719105999,70,9392
2025-09-06T07:01:52+00:00,Substation_E,46.965462173708666,31.99145673133044,27.493168433059708,26.022204141411372,47.111555489358786,70,11535
2025-09-06T07:01:57+00:00,Substation_E,46.966402312898154,31.991417728120133,27.314638482145362,24.16339175696059,46.165495180399304,70,11754
2025-09-06T07:01:07+00:00,Substation_F,48.28893166407583,25.94143365688815,33.73999545158529,32.77751157828726,46.49497458208382,55,8072
2025-09-06T07:01:12+00:00,Substation_F,48.28733001471053,25.943402566957193,30.26054895195106,33.02474639923521,47.19992788838124,55,7653
2025-09-06T07:01:17+00:00,Substation_F,48.2945706290631,25.941783031425793,32.32605237025941,29.554335862122088,44.16828461119987,55,8332
2025-09-06T07:01:22+00:00,Substation_F,48.29086356291097,25.94009685278241,39.202359562237014,38.27076524166727,43.33817533664417,55,10416
2025-09-06T07:01:27+00:00,Substation_F,48.28876298325143,25.938071337324107,42.97042090035143,44.17167034729223,46.77885691703191,55,11255
2025-09-06T07:01:32+00:00,Substation_F,48.29183429780433,25.94088399664858,45.01070417003709,47.04075710470918,37.909281829757035,55,10831
2025-09-06T07:01:37+00:00,Substation_F,48.28974357232256,25.93686085862538,32.39064083163331,34.045363010510044,39.746981347142864,55,7408
2025-09-06T07:01:42+00:00,Substation_F,48.291780493620855,25.94196338916925,29.54903723842479,26.600631871509233,49.785303766339275,55,7250
2025-09-06T07:01:47+00:00,Substation_F,48.293956434087406,25.940178113826157,30.82571135724794,34.99846679685157,48.6826931070123,55,6899
2025-09-06T07:01:52+00:00,Substation_F,48.28920534721392,25.941646685043967,29.563792175090402,29.234457132497607,50.35807274182373,55,7945
2025-09-06T07:01:57+00:00,Substation_F,48.29153640851077,25.938440452176874,28.278239278551816,28.302710585938843,53.87027594210259,55,6872
